accuracy,iteration,random_state,n_estimators,min_samples_split,min_samples_leaf,max_features,max_depth,bootstrap
0.3987730061349693,5771,42,13,3,6,0.26757325000000004,21,False
0.44171779141104295,5740,42,272,5,5,0.20008,25,True
0.34355828220858897,5714,42,154,7,5,0.7075292500000001,11,False
0.3496932515337423,5768,42,17,5,5,0.8950105,15,True
0.20245398773006135,5763,42,279,8,8,0.8900110000000001,2,True
0.43558282208588955,5732,42,156,5,5,0.58754125,None,True
0.3987730061349693,5741,42,90,8,5,0.82251775,20,True
0.3558282208588957,5709,42,324,4,10,0.58754125,8,False
0.294478527607362,5730,42,72,8,1,0.8150185000000001,34,False
0.3067484662576687,5747,42,44,6,2,0.8450155,25,False
0.44785276073619634,5769,42,108,9,3,0.14758525,36,False
0.4539877300613497,5680,42,282,7,1,0.350065,39,False
0.38650306748466257,5672,42,212,4,2,0.61253875,15,False
0.3128834355828221,5546,42,324,10,2,0.8175182500000001,30,False
0.4049079754601227,5774,42,117,6,7,0.280072,29,True
0.3312883435582822,5707,42,183,8,9,0.77252275,28,False
0.37423312883435583,5787,42,45,10,8,0.06509350000000001,32,True
0.2822085889570552,5718,42,188,6,6,0.89251075,8,False
0.3496932515337423,5632,42,362,9,9,0.66253375,39,False
0.36809815950920244,5788,42,11,10,4,0.2050795,8,True
0.32515337423312884,5773,42,150,3,4,0.5250475,6,True
0.3803680981595092,5783,42,46,3,6,0.24757525000000002,14,True
0.4049079754601227,5757,42,281,3,10,0.19758025,12,False
0.20245398773006135,5790,42,109,6,2,0.18008200000000002,3,True
0.3619631901840491,5735,42,169,10,8,0.9500050000000001,10,True
0.39263803680981596,5772,42,286,5,10,0.190081,15,True
0.4110429447852761,5749,42,235,6,10,0.46755325000000003,17,True
0.20245398773006135,5800,42,115,7,5,0.71252875,2,True
0.4049079754601227,5703,42,335,3,8,0.45255475,32,False
0.37423312883435583,5706,42,372,5,9,0.7025297500000001,17,True
0.3987730061349693,5793,42,100,9,3,0.160084,33,True
0.4049079754601227,5630,42,356,8,2,0.750025,24,True
0.3987730061349693,5701,42,233,9,3,0.77252275,32,True
0.3987730061349693,5801,42,31,8,5,0.29257075,15,True
0.43558282208588955,5792,42,67,8,9,0.31006900000000004,38,False
0.43558282208588955,5704,42,329,5,5,0.40006,32,False
0.31901840490797545,5645,42,365,2,9,0.73752625,14,False
0.19631901840490798,5804,42,362,10,6,0.24757525000000002,2,False
0.13496932515337423,5810,42,293,10,10,0.0001,25,True
0.3496932515337423,5694,42,240,10,4,0.71252875,13,False
0.22699386503067484,5813,42,35,8,7,0.16258375,3,True
0.3128834355828221,5746,42,121,2,8,0.7800220000000001,20,False
0.39263803680981596,5726,42,327,2,9,0.6900310000000001,39,True
0.20245398773006135,5797,42,391,8,6,0.9250075000000001,2,True
0.37423312883435583,5750,42,125,9,2,0.8400160000000001,18,True
0.4601226993865031,5786,42,188,7,5,0.17258275,16,False
0.34355828220858897,5562,42,398,10,4,0.760024,34,False
0.3987730061349693,5802,42,133,9,6,0.32256775000000004,14,True
0.4539877300613497,5777,42,200,3,1,0.15758425,None,False
0.3803680981595092,5799,42,201,9,8,0.330067,17,True
0.2822085889570552,5784,42,223,6,7,0.8900110000000001,5,True
0.1901840490797546,5822,42,256,5,8,0.8725127500000001,1,True
0.37423312883435583,5821,42,50,9,8,0.45505450000000003,21,True
0.32515337423312884,5782,42,314,2,5,0.6150385,6,True
0.36809815950920244,5612,42,298,3,2,0.7250275,25,False
0.3558282208588957,5696,42,320,2,2,0.8950105,12,True
0.4539877300613497,5756,42,246,2,4,0.350065,17,False
0.3619631901840491,5620,42,371,6,5,0.7250275,32,False
0.36809815950920244,5808,42,105,9,7,0.6450355000000001,16,True
0.38650306748466257,5805,42,272,7,3,0.17258275,24,True
0.4049079754601227,5789,42,103,6,3,0.75752425,18,True
0.4049079754601227,5826,42,74,4,8,0.25007500000000005,21,True
0.3987730061349693,5791,42,127,2,8,0.9000100000000001,33,True
0.4171779141104294,5767,42,332,10,1,0.25757425,13,False
0.3987730061349693,5699,42,315,7,5,0.58754125,36,False
0.3987730061349693,5745,42,182,2,6,0.710029,27,False
0.3558282208588957,5834,42,279,6,9,0.03259675000000001,16,False
0.3128834355828221,5733,42,229,9,10,0.79752025,24,False
0.39263803680981596,5818,42,157,10,4,0.33506650000000004,26,True
0.24539877300613497,5748,42,298,2,8,0.9875012500000001,6,False
0.4049079754601227,5751,42,294,4,3,0.53754625,16,True
0.39263803680981596,5755,42,253,4,8,0.84751525,34,True
0.4110429447852761,5832,42,400,9,2,0.020098,37,False
0.3803680981595092,5845,42,14,8,9,0.130087,39,True
0.3803680981595092,5764,42,387,2,1,0.32756725000000003,9,False
0.4171779141104294,5836,42,50,6,9,0.31506850000000003,34,False
0.27607361963190186,5830,42,393,2,8,0.2950705,4,True
0.39263803680981596,5809,42,90,10,1,0.7875212500000001,23,True
0.39263803680981596,5846,42,20,6,4,0.4850515,17,True
0.4171779141104294,5814,42,186,7,2,0.350065,19,True
0.3803680981595092,5829,42,151,2,9,0.36506350000000004,11,True
0.37423312883435583,5780,42,171,6,2,0.9225077500000001,11,True
0.38650306748466257,5842,42,55,5,4,0.36756325,29,True
0.4233128834355828,5753,42,275,7,7,0.83251675,None,True
0.36809815950920244,5841,42,342,7,2,0.08759125000000001,10,True
0.4233128834355828,5852,42,126,7,3,0.04259575000000001,18,False
0.3374233128834356,5831,42,294,6,3,0.27757225,7,True
0.3619631901840491,5812,42,120,10,9,0.6550345000000001,28,False
0.39263803680981596,5785,42,239,2,8,0.71252875,40,True
0.4110429447852761,5775,42,200,3,4,0.750025,37,True
0.3987730061349693,5850,42,98,6,3,0.25757425,13,True
0.25766871165644173,5853,42,142,6,2,0.5925407500000001,4,True
0.2392638036809816,5859,42,315,3,5,0.13258675,4,True
0.32515337423312884,5840,42,40,10,3,0.6900310000000001,30,False
0.25766871165644173,5863,42,321,3,5,0.19508050000000002,4,True
0.3619631901840491,5795,42,316,9,10,0.7625237500000001,10,True
0.43558282208588955,5806,42,353,10,8,0.29257075,22,False
0.4049079754601227,5807,42,358,5,10,0.5350465000000001,26,True
0.4110429447852761,5815,42,267,3,9,0.37256275,37,False
0.19631901840490798,5870,42,272,9,6,0.36006400000000005,1,True
0.3496932515337423,5861,42,56,7,10,0.5750425,31,False
0.38650306748466257,5833,42,356,8,8,0.33506650000000004,10,True
0.20245398773006135,5874,42,101,9,1,0.7525247500000001,2,True
0.38650306748466257,5839,42,195,10,8,0.57254275,11,True
0.25766871165644173,5695,42,225,9,3,0.9500050000000001,31,False
0.4294478527607362,5742,42,293,6,1,0.66253375,33,True
0.20245398773006135,5873,42,261,6,8,0.47005300000000005,2,False
0.38650306748466257,5602,42,392,3,1,0.96750325,28,True
0.4110429447852761,5770,42,308,6,6,0.49755025,22,False
0.3987730061349693,5823,42,179,4,8,0.9225077500000001,37,True
0.39263803680981596,5864,42,316,4,6,0.160084,23,True
0.2822085889570552,5811,42,396,9,4,0.79752025,5,False
0.4110429447852761,5816,42,330,10,6,0.5100490000000001,22,True
0.4233128834355828,5819,42,198,7,5,0.47005300000000005,23,False
0.4049079754601227,5820,42,322,8,9,0.34756525000000005,37,False
0.3128834355828221,5867,42,38,8,1,0.7875212500000001,15,False
0.4110429447852761,5828,42,338,2,6,0.37006300000000003,33,True
0.19631901840490798,5884,42,392,2,1,0.230077,1,False
0.3312883435582822,5888,42,111,2,9,0.020098,25,False
0.2392638036809816,5879,42,100,4,10,0.8950105,3,True
0.4171779141104294,5843,42,352,5,4,0.22757725,10,False
0.3987730061349693,5877,42,149,6,10,0.13258675,14,False
0.3496932515337423,5887,42,40,4,2,0.1650835,25,True
0.2147239263803681,5878,42,361,2,1,0.35756425000000003,3,True
0.3619631901840491,5880,42,268,7,9,0.10258975000000001,24,True
0.31901840490797545,5896,42,10,10,8,0.6800320000000001,37,True
0.4171779141104294,5779,42,281,6,5,0.51754825,39,False
0.3312883435582822,5897,42,69,4,10,0.15758425,30,True
0.3987730061349693,5847,42,299,9,2,0.2650735,31,True
0.39263803680981596,5894,42,139,8,6,0.06759325000000001,25,False
0.3067484662576687,5736,42,234,10,3,0.8300170000000001,24,False
0.24539877300613497,5872,42,53,7,9,1.0,37,False
0.32515337423312884,5849,42,87,10,4,0.8275172500000001,27,False
0.26380368098159507,5900,42,245,8,3,0.22257775000000002,4,True
0.3803680981595092,5835,42,242,9,7,0.42005800000000004,17,False
0.3987730061349693,5854,42,343,6,9,0.42255775,27,True
0.4171779141104294,5898,42,98,3,5,0.2450755,15,True
0.32515337423312884,5738,42,297,10,3,0.71252875,18,False
0.25766871165644173,5827,42,249,3,9,0.8950105,7,False
0.44785276073619634,5866,42,327,5,5,0.16258375,31,False
0.43558282208588955,5893,42,63,3,5,0.5950405000000001,24,True
0.1656441717791411,5913,42,324,8,3,0.08259175,1,False
0.31901840490797545,5776,42,299,3,10,0.7650235000000001,25,False
0.4110429447852761,5765,42,391,10,6,0.8050195000000001,22,True
0.39263803680981596,5856,42,149,5,4,0.7200280000000001,33,True
0.1901840490797546,5918,42,76,4,6,0.05259475000000001,2,True
0.4110429447852761,5794,42,286,8,2,0.7250275,20,True
0.44171779141104295,5875,42,293,10,3,0.14758525,15,False
0.4171779141104294,5857,42,364,5,7,0.3750625,40,True
0.38650306748466257,5907,42,132,5,9,0.19508050000000002,36,True
0.2085889570552147,5876,42,319,4,9,0.9125087500000001,3,False
0.3803680981595092,5889,42,166,4,4,0.45255475,7,False
0.17791411042944785,5923,42,214,10,2,0.710029,1,False
0.27607361963190186,5916,42,12,7,3,0.9525047500000001,22,False
0.4049079754601227,5851,42,375,5,6,0.42005800000000004,31,True
0.2822085889570552,5920,42,339,2,8,0.260074,4,True
0.3987730061349693,5781,42,212,4,1,0.99250075,23,True
0.39263803680981596,5881,42,208,3,10,0.560044,21,True
0.19631901840490798,5931,42,100,4,10,0.34756525000000005,2,True
0.4110429447852761,5892,42,113,2,6,0.49255075000000004,38,False
0.3496932515337423,5902,42,126,7,5,0.64753525,7,False
0.4233128834355828,5911,42,255,5,7,0.22257775000000002,32,True
0.4110429447852761,5915,42,137,4,10,0.5075492500000001,14,True
0.44785276073619634,5924,42,155,4,7,0.1650835,32,False
0.4539877300613497,5865,42,328,3,3,0.230077,21,False
0.3558282208588957,5860,42,381,8,7,0.7650235000000001,8,True
0.26993865030674846,5883,42,289,2,2,0.7450255,5,False
0.4110429447852761,5871,42,204,8,6,0.47005300000000005,30,False
0.3496932515337423,5941,42,18,6,7,0.04009600000000001,36,True
0.13496932515337423,5942,42,132,10,9,0.0001,22,True
0.37423312883435583,5885,42,153,2,8,0.9600040000000001,20,True
0.3496932515337423,5858,42,237,9,1,0.6250375,10,False
0.38650306748466257,5937,42,206,2,8,0.18758125,9,True
0.3619631901840491,5929,42,43,7,1,0.8275172500000001,26,True
0.38650306748466257,5890,42,137,5,6,1.0,27,True
0.39263803680981596,5930,42,66,2,5,0.5650435,12,False
0.32515337423312884,5903,42,227,10,8,0.9025097500000001,7,True
0.4110429447852761,5933,42,284,9,3,0.11258875000000002,29,True
0.25766871165644173,5886,42,91,2,5,0.94250575,32,False
0.4233128834355828,5922,42,364,8,4,0.17758225,23,True
0.24539877300613497,5796,42,198,2,4,0.980002,34,False
0.4110429447852761,5798,42,349,6,4,0.8500150000000001,34,True
0.3987730061349693,5824,42,388,2,2,0.42255775,13,False
0.36809815950920244,5862,42,329,3,2,0.810019,9,True
0.27607361963190186,5855,42,263,4,10,0.880012,9,False
0.3374233128834356,5949,42,352,9,9,0.04509550000000001,38,True
0.39263803680981596,5950,42,151,2,7,0.12008800000000001,27,True
0.20245398773006135,5957,42,350,9,2,0.23507650000000002,2,True
0.4049079754601227,5848,42,230,3,2,0.8850115000000001,17,True
0.1901840490797546,5960,42,314,6,1,0.190081,1,False
0.4171779141104294,5927,42,99,2,2,0.410059,24,False
0.2822085889570552,5905,42,99,9,4,0.8675132500000001,15,False
0.4110429447852761,5946,42,104,7,8,0.410059,36,True
0.20245398773006135,5959,42,242,9,10,0.7650235000000001,2,True
0.3803680981595092,5844,42,256,7,1,0.8725127500000001,16,True
0.1901840490797546,5966,42,153,6,3,0.7950205,1,True
0.27607361963190186,5720,42,308,3,2,0.9050095,19,False
0.294478527607362,5956,42,17,2,3,0.7925207500000001,20,False
0.37423312883435583,5891,42,281,9,10,0.79752025,39,True
0.31901840490797545,5921,42,317,6,8,0.8125187500000001,6,True
0.2883435582822086,5938,42,58,9,8,0.8975102500000001,24,False
0.22699386503067484,5969,42,36,2,5,0.8150185000000001,3,True
0.4049079754601227,5825,42,397,8,4,0.6575342500000001,27,True
0.3803680981595092,5803,42,354,10,3,0.5650435,38,False
0.4049079754601227,5908,42,177,5,8,0.6150385,30,False
0.4049079754601227,5975,42,133,10,10,0.070093,None,False
0.3803680981595092,5943,42,101,2,8,0.8750125000000001,20,True
0.2147239263803681,5970,42,161,3,6,0.75752425,2,False
0.3558282208588957,5882,42,163,9,2,0.6775322500000001,21,False
0.44171779141104295,5917,42,329,4,3,0.22257775000000002,17,False
0.39263803680981596,5838,42,280,7,2,0.550045,23,False
0.20245398773006135,5977,42,185,7,5,0.9775022500000001,2,True
0.32515337423312884,5778,42,317,4,2,0.8175182500000001,14,False
0.3987730061349693,5939,42,222,4,8,0.51254875,40,True
0.4601226993865031,5965,42,202,9,3,0.09759025000000002,40,False
0.39263803680981596,5932,42,355,2,9,0.40755925000000004,19,True
0.4049079754601227,5837,42,312,2,5,0.61253875,29,False
0.3067484662576687,5925,42,129,4,7,0.9025097500000001,13,False
0.38650306748466257,5974,42,97,8,6,0.44255575,18,True
0.4233128834355828,5976,42,373,10,2,0.04009600000000001,20,False
0.4723926380368098,5951,42,195,7,4,0.220078,24,False
0.3128834355828221,5992,42,21,4,2,0.35256475000000004,6,False
0.34355828220858897,5987,42,32,9,10,0.6200380000000001,31,True
0.38650306748466257,5967,42,53,4,2,0.7075292500000001,27,True
0.26380368098159507,5899,42,149,5,7,0.9975002500000001,33,False
0.4110429447852761,5904,42,391,10,7,0.39756025,11,False
0.4171779141104294,5910,42,368,3,9,0.6425357500000001,15,True
0.44171779141104295,5961,42,257,7,7,0.18258175000000001,32,False
0.2822085889570552,5869,42,226,5,8,0.8950105,34,False
0.34355828220858897,5999,42,275,7,3,0.0150985,24,True
0.24539877300613497,5761,42,374,10,8,0.9975002500000001,19,False
0.4294478527607362,5972,42,157,7,8,0.37756225000000004,14,False
0.39263803680981596,5963,42,128,8,10,0.59754025,24,False
0.3987730061349693,5988,42,270,4,1,0.15508450000000001,8,False
0.4110429447852761,5979,42,185,7,10,0.3050695,12,False
0.26993865030674846,6006,42,20,10,2,0.6775322500000001,5,True
0.4233128834355828,5986,42,123,9,1,0.18758125,27,False
0.32515337423312884,5983,42,62,10,8,0.7525247500000001,27,False
0.3803680981595092,5990,42,285,7,8,0.21257875,33,True
0.39263803680981596,6010,42,77,10,4,0.04259575000000001,14,False
0.18404907975460122,6012,42,214,3,5,0.24757525000000002,1,True
0.3803680981595092,5940,42,188,9,7,0.64753525,12,False
0.3803680981595092,6003,42,228,9,9,0.19258075,14,True
0.37423312883435583,5995,42,65,8,9,0.9875012500000001,20,True
0.4110429447852761,5952,42,331,5,9,0.30256975,31,False
0.4049079754601227,5982,42,94,2,5,0.5050495,None,False
0.3987730061349693,5985,42,97,6,8,0.9225077500000001,15,True
0.43558282208588955,5980,42,117,9,9,0.56254375,17,False
0.4294478527607362,5944,42,328,2,6,0.29257075,19,False
0.31901840490797545,6014,42,11,10,5,0.96750325,15,True
0.26380368098159507,5919,42,195,10,9,0.9100090000000001,38,False
0.4049079754601227,5978,42,194,2,10,0.39256075,27,False
0.25153374233128833,5997,42,47,3,8,0.9575042500000001,37,False
0.38650306748466257,6007,42,72,10,8,0.49255075000000004,15,True
0.3006134969325153,5762,42,347,2,4,0.8950105,27,False
0.3374233128834356,6021,42,12,4,2,0.6775322500000001,36,True
0.3067484662576687,5958,42,95,2,4,0.85751425,24,False
0.2085889570552147,6025,42,108,9,1,0.5825417500000001,2,False
0.2331288343558282,6029,42,107,5,2,0.33756625,3,False
0.3619631901840491,6008,42,282,8,3,0.19758025,8,True
0.3803680981595092,6022,42,198,9,9,0.08759125000000001,40,False
0.18404907975460122,6034,42,88,6,6,0.08009200000000001,1,False
0.3067484662576687,6013,42,399,2,9,0.17258275,5,False
0.38650306748466257,6020,42,149,9,5,0.16258375,32,True
0.3006134969325153,5998,42,365,6,1,0.5350465000000001,5,True
0.4049079754601227,5928,42,293,4,1,0.50254975,32,True
0.38650306748466257,6004,42,101,4,9,0.89251075,39,True
0.3803680981595092,5901,42,363,8,7,0.57754225,16,False
0.4049079754601227,5912,42,323,4,5,0.930007,14,True
0.44785276073619634,5955,42,278,9,5,0.3550645,26,False
0.25766871165644173,5914,42,241,7,9,0.8950105,33,False
0.3619631901840491,6018,42,103,8,9,0.530047,8,False
0.3987730061349693,5948,42,281,2,1,0.56754325,13,True
0.44785276073619634,6000,42,219,6,7,0.2950705,26,False
0.2085889570552147,6046,42,61,9,3,0.06509350000000001,3,False
0.4049079754601227,5817,42,367,3,2,0.9400060000000001,34,True
0.4171779141104294,6040,42,217,4,3,0.0350965,17,False
0.3987730061349693,5926,42,333,4,6,0.820018,None,True
0.38650306748466257,5934,42,211,8,1,0.5575442500000001,31,False
0.4233128834355828,6017,42,166,6,5,0.36256375,40,True
0.37423312883435583,5981,42,147,8,5,0.6325367500000001,39,False
0.4049079754601227,6039,42,92,8,6,0.40255975000000005,40,True
0.44785276073619634,6016,42,218,5,3,0.3450655,16,True
0.4233128834355828,6024,42,172,4,7,0.51254875,34,True
0.3987730061349693,6026,42,122,3,4,0.73752625,11,True
0.20245398773006135,6056,42,10,2,1,0.33756625,2,False
0.31901840490797545,5906,42,304,5,8,0.7925207500000001,39,False
0.26993865030674846,5895,42,310,3,9,0.8950105,32,False
0.27607361963190186,6052,42,248,4,5,0.290071,4,False
0.4785276073619632,6028,42,183,6,2,0.1850815,39,False
0.3987730061349693,6058,42,68,6,2,0.0350965,34,True
0.4110429447852761,6053,42,180,8,1,0.09009100000000002,39,True
0.2883435582822086,6019,42,61,7,3,0.880012,21,False
0.4539877300613497,6030,42,118,3,6,0.42255775,39,False
0.3374233128834356,6047,42,252,8,2,0.3250675,7,True
0.49693251533742333,6032,42,139,3,3,0.25757425,35,False
0.3987730061349693,5994,42,190,5,3,0.6750325,20,True
0.19631901840490798,6068,42,344,2,4,0.11508850000000001,2,True
0.3987730061349693,6009,42,151,8,6,0.5200480000000001,29,False
0.18404907975460122,6072,42,46,4,3,0.12508750000000002,1,False
0.4110429447852761,6043,42,263,8,7,0.25507450000000004,31,True
0.4662576687116564,6015,42,308,5,3,0.1650835,37,False
0.4294478527607362,5996,42,253,5,5,0.62753725,None,True
0.3558282208588957,5991,42,391,7,1,0.5325467500000001,9,True
0.2883435582822086,6050,42,32,6,2,0.90750925,39,False
0.44785276073619634,6038,42,155,9,3,0.28757125,39,False
0.37423312883435583,6070,42,22,6,7,0.85751425,21,True
0.34355828220858897,6067,42,24,8,6,0.7050295000000001,22,False
0.3496932515337423,6031,42,249,6,8,0.6925307500000001,8,True
0.36809815950920244,6059,42,45,7,5,0.8025197500000001,36,True
0.37423312883435583,6035,42,91,8,1,0.8250175000000001,25,True
0.4049079754601227,5962,42,273,2,1,0.6050395000000001,20,True
0.3374233128834356,6077,42,62,8,9,0.460054,7,True
0.44785276073619634,5993,42,327,7,2,0.25507450000000004,35,False
0.38650306748466257,6069,42,270,10,1,0.06759325000000001,34,True
0.3987730061349693,6075,42,80,7,2,0.15758425,31,True
0.3558282208588957,5968,42,165,3,2,0.6850315,33,False
0.3803680981595092,6065,42,132,7,10,0.43755625000000004,40,True
0.25153374233128833,6087,42,52,4,3,0.62253775,3,False
0.38650306748466257,6002,42,222,4,8,0.9900010000000001,20,True
0.4110429447852761,6033,42,398,3,8,0.40755925000000004,10,True
0.37423312883435583,6042,42,228,5,6,0.47005300000000005,8,False
0.37423312883435583,6060,42,58,2,3,0.9350065000000001,14,True
0.32515337423312884,6082,42,90,7,9,0.55254475,6,True
0.4233128834355828,6063,42,393,9,6,0.08009200000000001,None,False
0.31901840490797545,6001,42,234,7,10,0.7425257500000001,11,False
0.4294478527607362,5973,42,324,10,1,0.38256175000000003,29,False
0.37423312883435583,5936,42,345,9,7,0.6900310000000001,15,False
0.4049079754601227,6051,42,227,7,3,0.31506850000000003,32,True
0.3558282208588957,6097,42,18,6,9,0.40255975000000005,23,False
0.26380368098159507,6088,42,277,3,5,0.3050695,4,True
0.2331288343558282,6086,42,338,5,3,0.30756925,3,False
0.147239263803681,6105,42,103,2,2,0.0001,20,True
0.15337423312883436,6106,42,179,4,2,0.0001,8,False
0.3803680981595092,6100,42,82,4,2,0.020098,20,False
0.38650306748466257,6096,42,143,9,7,0.09259075000000001,12,True
0.17791411042944785,6103,42,141,8,7,0.7275272500000001,1,False
0.36809815950920244,6101,42,232,4,7,0.06759325000000001,28,True
0.3987730061349693,6107,42,43,2,8,0.270073,14,False
0.4233128834355828,6055,42,369,8,1,0.17258275,38,True
0.36809815950920244,6037,42,225,3,6,0.75752425,13,True
0.3374233128834356,5909,42,387,5,7,0.7525247500000001,28,False
0.36809815950920244,6048,42,389,3,6,0.5350465000000001,8,True
0.4171779141104294,6044,42,217,10,5,0.590041,31,True
0.3619631901840491,6090,42,69,2,4,0.870013,11,True
0.26380368098159507,6091,42,269,7,5,0.48255175000000006,4,False
0.3619631901840491,6117,42,128,8,8,0.04509550000000001,31,True
0.38650306748466257,6081,42,85,4,6,0.53754625,26,False
0.3803680981595092,6109,42,264,7,6,0.12758725,8,False
0.3619631901840491,6073,42,95,2,1,0.6675332500000001,10,False
0.3558282208588957,5953,42,251,8,1,0.67253275,23,False
0.3558282208588957,6118,42,156,8,3,0.047595250000000006,12,True
0.4171779141104294,6023,42,164,8,2,0.8900110000000001,38,True
0.3374233128834356,6116,42,166,3,2,0.09259075000000001,6,False
0.3803680981595092,6099,42,96,8,4,0.45255475,19,True
0.19631901840490798,6121,42,296,7,6,0.30256975,1,False
0.31901840490797545,6104,42,109,3,2,0.6675332500000001,7,True
0.3558282208588957,6128,42,122,9,5,0.030097000000000002,22,True
0.37423312883435583,6057,42,188,4,9,0.79752025,22,True
0.3987730061349693,6066,42,244,9,5,0.42505750000000003,33,True
0.4049079754601227,6036,42,276,10,7,0.6650335,24,True
0.26380368098159507,6076,42,265,4,8,0.7050295000000001,5,False
0.22699386503067484,6135,42,312,4,6,log2,36,False
0.4539877300613497,6111,42,94,7,3,0.20757925000000002,24,False
0.4294478527607362,6093,42,356,3,6,0.12258775000000001,40,False
0.3006134969325153,6125,42,25,7,9,0.72252775,30,False
0.4294478527607362,6094,42,219,4,8,0.25257475,35,False
0.26993865030674846,6132,42,14,8,3,0.9900010000000001,10,False
0.39263803680981596,5989,42,316,6,5,0.89251075,20,True
0.3987730061349693,6115,42,80,8,7,0.5550445,9,False
0.4233128834355828,6083,42,105,9,1,0.770023,19,True
0.3619631901840491,6142,42,154,4,4,0.022597750000000003,32,True
0.24539877300613497,6119,42,370,10,6,0.6075392500000001,3,True
0.4110429447852761,6114,42,38,3,1,0.9350065000000001,37,True
0.4049079754601227,6061,42,140,4,4,0.5850415,25,False
0.4049079754601227,6078,42,99,6,1,0.56754325,18,False
0.4294478527607362,6027,42,355,5,1,0.42505750000000003,23,True
0.31901840490797545,6064,42,98,8,1,0.75752425,37,False
0.3496932515337423,6143,42,10,9,1,0.94250575,39,True
0.4171779141104294,6011,42,256,7,2,0.7400260000000001,37,True
0.2822085889570552,6141,42,265,7,6,0.24257575,4,True
0.13496932515337423,6154,42,15,10,9,0.0001,16,False
0.4294478527607362,5984,42,382,7,1,0.42505750000000003,17,False
0.44785276073619634,6110,42,105,3,4,0.42755725000000006,19,False
0.44785276073619634,6112,42,163,10,1,0.2050795,40,False
0.3558282208588957,6140,42,50,8,10,0.7675232500000001,14,True
0.4294478527607362,6098,42,186,6,2,0.380062,29,True
0.2822085889570552,6152,42,10,6,8,0.8850115000000001,27,False
0.39263803680981596,6144,42,164,10,5,0.18758125,8,True
0.39263803680981596,6126,42,245,7,10,0.31006900000000004,None,True
0.4110429447852761,6071,42,174,8,3,0.44755525,30,False
0.3987730061349693,6095,42,104,2,2,0.7625237500000001,26,True
0.3619631901840491,6164,42,117,8,7,0.03259675000000001,22,True
0.3558282208588957,6085,42,118,10,5,0.8025197500000001,13,False
0.36809815950920244,6145,42,355,8,5,0.070093,14,True
0.44785276073619634,6127,42,345,5,4,0.09009100000000002,33,False
0.4233128834355828,6054,42,368,6,8,0.37756225000000004,32,False
0.3067484662576687,6160,42,155,8,7,0.2950705,5,True
0.3496932515337423,6137,42,173,4,4,0.5650435,7,True
0.31901840490797545,6168,42,212,8,6,0.05259475000000001,8,True
0.4171779141104294,6123,42,183,6,2,0.30756925,23,True
0.36809815950920244,6147,42,76,5,8,0.6650335,27,True
0.3312883435582822,6171,42,150,8,7,0.047595250000000006,38,True
0.3619631901840491,6049,42,383,10,6,0.5550445,9,False
0.4233128834355828,6172,42,19,5,4,0.45505450000000003,24,True
0.25766871165644173,5868,42,312,3,2,0.9575042500000001,26,False
0.4662576687116564,6080,42,325,7,3,0.23757625000000002,27,False
0.4233128834355828,6163,42,152,7,5,0.15508450000000001,33,True
0.3803680981595092,6045,42,345,2,7,0.7525247500000001,25,True
0.3619631901840491,6173,42,30,9,7,0.29757025000000004,24,False
0.4294478527607362,6113,42,343,2,5,0.28757125,17,True
0.26993865030674846,6005,42,264,8,10,0.9500050000000001,23,False
0.3558282208588957,6162,42,36,7,1,0.8425157500000001,14,True
0.3619631901840491,5964,42,303,9,5,0.8000200000000001,39,False
0.4171779141104294,6153,42,69,8,5,0.5075492500000001,15,False
0.39263803680981596,6186,42,17,8,9,0.870013,38,True
0.3987730061349693,6129,42,124,9,7,0.5575442500000001,None,False
0.2822085889570552,5947,42,231,5,1,0.9225077500000001,35,False
0.39263803680981596,6136,42,152,9,7,0.68753125,39,True
0.3987730061349693,6176,42,217,7,1,0.06509350000000001,12,False
0.38650306748466257,6079,42,359,4,10,0.70003,22,True
0.4171779141104294,6122,42,238,5,8,0.33256675,24,False
0.3987730061349693,6084,42,238,4,6,0.7950205,27,True
0.3803680981595092,6131,42,294,9,2,0.31256875,15,True
0.36809815950920244,6146,42,72,3,4,0.9975002500000001,24,True
0.26993865030674846,6196,42,250,6,10,0.01759825,17,True
0.17791411042944785,6199,42,35,2,8,0.5325467500000001,1,False
0.4049079754601227,6158,42,140,8,9,0.58754125,26,True
0.4110429447852761,6169,42,168,4,9,0.23507650000000002,30,False
0.4171779141104294,6133,42,303,5,10,0.29257075,17,False
0.2883435582822086,6201,42,12,5,2,1.0,9,True
0.4662576687116564,6092,42,376,6,4,0.25257475,36,False
0.26993865030674846,6198,42,10,10,1,0.9650035000000001,33,False
0.43558282208588955,6174,42,204,5,8,0.190081,32,False
0.34355828220858897,6205,42,18,10,9,0.42255775,9,False
0.39263803680981596,6179,42,333,5,9,0.18758125,38,True
0.36809815950920244,6203,42,97,9,8,0.160084,24,True
0.34355828220858897,6149,42,115,3,10,0.7250275,36,False
0.3803680981595092,6195,42,63,3,6,0.57254275,7,False
0.31901840490797545,6188,42,47,3,8,0.7550245000000001,14,False
0.3803680981595092,5945,42,388,7,2,0.6550345000000001,25,False
0.4294478527607362,6157,42,305,9,2,0.260074,17,True
0.3803680981595092,6202,42,236,8,4,0.11758825000000002,10,True
0.2392638036809816,6187,42,385,7,6,0.8875112500000001,3,True
0.4049079754601227,6192,42,77,9,8,0.82251775,35,True
0.38650306748466257,6159,42,130,10,5,0.8175182500000001,37,True
