accuracy,iteration,time,random_state,n_estimators,min_samples_split,min_samples_leaf,max_features,max_depth,bootstrap
0.4662576687116564,143,87.90652370452881,42,117,8,10,0.2750725,17,False
0.49693251533742333,148,71.52046060562134,42,72,6,4,0.25007500000000005,25,False
0.4539877300613497,141,145.29166293144226,42,277,5,7,0.320068,10,True
0.44171779141104295,121,298.9788839817047,42,210,9,8,0.49505050000000006,20,False
0.49079754601226994,144,161.02099180221558,42,273,7,7,0.29757025000000004,36,True
0.31901840490797545,146,159.27147269248962,42,63,3,8,0.9350065000000001,32,False
0.4233128834355828,95,564.6875867843628,42,330,10,10,0.6575342500000001,None,False
0.4723926380368098,151,114.30095028877258,42,78,4,7,0.48255175000000006,20,False
0.37423312883435583,106,498.78448700904846,42,201,8,6,0.8000200000000001,22,False
0.3067484662576687,126,389.37073731422424,42,273,9,2,0.8275172500000001,7,False
0.5030674846625767,120,425.98433446884155,42,267,3,3,0.39256075,36,False
0.44785276073619634,132,367.3705461025238,42,265,6,8,0.9150085000000001,11,True
0.3987730061349693,149,210.4382402896881,42,383,2,5,0.6900310000000001,5,True
0.4723926380368098,103,558.031192779541,42,279,5,4,0.550045,36,False
0.44171779141104295,159,47.63343620300293,42,133,9,1,0.16758325000000002,11,True
0.4601226993865031,161,34.502063035964966,42,79,3,5,0.17758225,33,True
0.25153374233128833,164,0.4869678020477295,42,72,8,9,0.00259975,10,True
0.49693251533742333,127,439.1745021343231,42,338,2,6,0.660034,37,True
0.36809815950920244,160,48.82886481285095,42,23,5,9,0.7950205,39,False
0.2331288343558282,158,69.61876654624939,42,165,4,2,0.8500150000000001,3,False
0.4723926380368098,163,43.680357933044434,42,31,4,1,0.590041,15,True
0.3496932515337423,170,11.61970829963684,42,358,5,7,0.01259875,16,True
0.4539877300613497,124,501.05363059043884,42,298,2,7,0.94250575,29,True
0.49693251533742333,142,374.8217525482178,42,396,4,5,0.26257375,26,False
0.4171779141104294,169,36.13156700134277,42,65,10,6,0.36506350000000004,9,True
0.4723926380368098,157,129.42096066474915,42,153,10,8,0.28257175,23,False
0.4601226993865031,156,154.68892621994019,42,94,10,1,0.45005500000000004,18,False
0.49693251533742333,150,292.4299669265747,42,234,10,4,0.5950405000000001,17,True
0.4662576687116564,173,29.22546124458313,42,72,9,3,0.12758725,11,False
0.4601226993865031,177,23.328242778778076,42,25,3,9,0.33506650000000004,32,False
0.43558282208588955,172,43.69070243835449,42,305,2,8,0.06759325000000001,28,True
0.2085889570552147,168,95.79534220695496,42,394,4,6,0.88251175,2,False
0.31901840490797545,59,1046.8017947673798,42,385,4,7,0.9850015000000001,14,False
